ma_khach_hang,ma_san_pham,so_sao,count,count,ma_khach_hang_idx,ma_san_pham_idx
2372,422205162,5.0,266,15,199.0,13.0
2372,422205164,5.0,240,15,199.0,18.0
2373,308500004,5.0,259,11,414.0,9.0
2373,308500009,5.0,261,11,414.0,10.0
2373,308500013,5.0,269,11,414.0,8.0
2373,308500015,5.0,265,11,414.0,11.0
2373,308500018,5.0,261,11,414.0,14.0
2373,308500037,5.0,260,11,414.0,12.0
2373,422202253,5.0,262,11,414.0,15.0
2373,422205160,5.0,260,11,414.0,16.0
2373,422205162,5.0,266,11,414.0,13.0
2373,422205163,5.0,262,11,414.0,17.0
2374,308500009,5.0,261,11,415.0,10.0
2374,308500013,5.0,269,11,415.0,8.0
2374,308500015,5.0,265,11,415.0,11.0
2374,308500018,5.0,261,11,415.0,14.0
2374,308500037,5.0,260,11,415.0,12.0
2374,422202253,5.0,262,11,415.0,15.0
2374,422205162,5.0,266,11,415.0,13.0
2374,422205163,5.0,262,11,415.0,17.0
2374,422205164,5.0,240,11,415.0,18.0
2375,308500004,5.0,259,12,351.0,9.0
2375,308500009,5.0,261,12,351.0,10.0
2375,308500013,5.0,269,12,351.0,8.0
2375,308500015,5.0,265,12,351.0,11.0
2375,308500018,5.0,261,12,351.0,14.0
2375,308500037,5.0,260,12,351.0,12.0
2375,422202253,5.0,262,12,351.0,15.0
2375,422205162,5.0,266,12,351.0,13.0
2375,422205163,5.0,262,12,351.0,17.0
2375,422205164,5.0,240,12,351.0,18.0
2376,204100019,5.0,225,14,257.0,28.0
2376,308500004,5.0,259,14,257.0,9.0
2376,308500009,5.0,261,14,257.0,10.0
2376,308500013,5.0,269,14,257.0,8.0
2376,308500015,5.0,265,14,257.0,11.0
2376,308500018,5.0,261,14,257.0,14.0
2376,308500037,5.0,260,14,257.0,12.0
2376,422202253,5.0,262,14,257.0,15.0
2376,422205160,5.0,260,14,257.0,16.0
2376,422205162,5.0,266,14,257.0,13.0
2376,422205163,5.0,262,14,257.0,17.0
2376,422206537,5.0,228,14,257.0,27.0
2377,204100019,5.0,225,14,258.0,28.0
2377,204100054,5.0,229,14,258.0,26.0
2377,308500004,5.0,259,14,258.0,9.0
2377,308500009,5.0,261,14,258.0,10.0
2377,308500013,5.0,269,14,258.0,8.0
2377,308500015,5.0,265,14,258.0,11.0
2377,308500018,5.0,261,14,258.0,14.0
2377,422202253,5.0,262,14,258.0,15.0
2377,422205160,5.0,260,14,258.0,16.0
2377,422205162,5.0,266,14,258.0,13.0
2377,422205163,5.0,262,14,258.0,17.0
2377,422206537,5.0,228,14,258.0,27.0
2378,204100019,5.0,225,14,259.0,28.0
2378,204100054,5.0,229,14,259.0,26.0
2378,308500004,5.0,259,14,259.0,9.0
2378,308500013,5.0,269,14,259.0,8.0
2378,308500018,5.0,261,14,259.0,14.0
2378,308500037,5.0,260,14,259.0,12.0
2378,422202253,5.0,262,14,259.0,15.0
2378,422205160,5.0,260,14,259.0,16.0
2378,422205162,5.0,266,14,259.0,13.0
2378,422205163,5.0,262,14,259.0,17.0
2378,422205164,5.0,240,14,259.0,18.0
2378,422206537,5.0,228,14,259.0,27.0
2379,204100019,5.0,225,14,260.0,28.0
2379,204100054,5.0,229,14,260.0,26.0
2379,308500004,5.0,259,14,260.0,9.0
2379,308500009,5.0,261,14,260.0,10.0
2379,308500013,5.0,269,14,260.0,8.0
2379,308500015,5.0,265,14,260.0,11.0
2379,308500018,5.0,261,14,260.0,14.0
2379,308500037,5.0,260,14,260.0,12.0
2379,422202253,5.0,262,14,260.0,15.0
2379,422205160,5.0,260,14,260.0,16.0
2379,422205162,5.0,266,14,260.0,13.0
2379,422205163,5.0,262,14,260.0,17.0
2379,422205164,5.0,240,14,260.0,18.0
2379,422206537,5.0,228,14,260.0,27.0
2380,204100019,5.0,225,14,261.0,28.0
2380,204100054,5.0,229,14,261.0,26.0
2380,308500004,5.0,259,14,261.0,9.0
2380,308500009,5.0,261,14,261.0,10.0
2380,308500013,5.0,269,14,261.0,8.0
2380,308500015,5.0,265,14,261.0,11.0
2380,308500018,5.0,261,14,261.0,14.0
2380,308500037,5.0,260,14,261.0,12.0
2380,422202253,5.0,262,14,261.0,15.0
2380,422205160,5.0,260,14,261.0,16.0
2380,422205162,5.0,266,14,261.0,13.0
2380,422205163,5.0,262,14,261.0,17.0
2380,422205164,5.0,240,14,261.0,18.0
2380,422206537,5.0,228,14,261.0,27.0
2381,204100019,5.0,225,14,262.0,28.0
2381,204100054,5.0,229,14,262.0,26.0
2381,308500004,5.0,259,14,262.0,9.0
2381,308500009,5.0,261,14,262.0,10.0
2381,308500013,5.0,269,14,262.0,8.0
2381,308500018,5.0,261,14,262.0,14.0
2381,308500037,5.0,260,14,262.0,12.0
2381,422205160,5.0,260,14,262.0,16.0
2381,422205162,5.0,266,14,262.0,13.0
2381,422206537,5.0,228,14,262.0,27.0
2382,204100019,5.0,225,14,263.0,28.0
2382,204100054,5.0,229,14,263.0,26.0
2382,308500009,5.0,261,14,263.0,10.0
2382,308500013,5.0,269,14,263.0,8.0
2382,308500015,5.0,265,14,263.0,11.0
2382,308500018,5.0,261,14,263.0,14.0
2382,422202253,5.0,262,14,263.0,15.0
2382,422205160,5.0,260,14,263.0,16.0
2382,422205162,5.0,266,14,263.0,13.0
2382,422205163,5.0,262,14,263.0,17.0
2382,422205164,5.0,240,14,263.0,18.0
2382,422206537,5.0,228,14,263.0,27.0
2383,204100019,5.0,225,14,264.0,28.0
2383,308500004,5.0,259,14,264.0,9.0
2383,308500013,5.0,269,14,264.0,8.0
2383,308500018,5.0,261,14,264.0,14.0
2383,308500037,5.0,260,14,264.0,12.0
2383,422202253,5.0,262,14,264.0,15.0
2383,422205162,5.0,266,14,264.0,13.0
2383,422205163,5.0,262,14,264.0,17.0
2383,422205164,5.0,240,14,264.0,18.0
2383,422206537,5.0,228,14,264.0,27.0
2384,204100019,5.0,225,14,265.0,28.0
2384,204100054,5.0,229,14,265.0,26.0
2384,308500004,5.0,259,14,265.0,9.0
2384,308500009,5.0,261,14,265.0,10.0
2384,308500013,5.0,269,14,265.0,8.0
2384,308500015,5.0,265,14,265.0,11.0
2384,308500018,5.0,261,14,265.0,14.0
2384,308500037,5.0,260,14,265.0,12.0
2384,422202253,5.0,262,14,265.0,15.0
2384,422205162,5.0,266,14,265.0,13.0
2384,422206537,5.0,228,14,265.0,27.0
2385,204100019,3.0,225,15,200.0,28.0
2385,204100054,3.0,229,15,200.0,26.0
2385,308500004,5.0,259,15,200.0,9.0
2385,308500009,5.0,261,15,200.0,10.0
2385,308500013,5.0,269,15,200.0,8.0
2385,308500015,2.0,265,15,200.0,11.0
2385,308500015,5.0,265,15,200.0,11.0
2385,308500037,5.0,260,15,200.0,12.0
2385,422202253,5.0,262,15,200.0,15.0
2385,422205160,5.0,260,15,200.0,16.0
2385,422205162,5.0,266,15,200.0,13.0
2385,422205164,5.0,240,15,200.0,18.0
2385,422206537,3.0,228,15,200.0,27.0
2386,204100019,5.0,225,14,266.0,28.0
2386,308500004,5.0,259,14,266.0,9.0
2386,308500009,5.0,261,14,266.0,10.0
2386,308500015,5.0,265,14,266.0,11.0
2386,308500018,5.0,261,14,266.0,14.0
2386,422202253,5.0,262,14,266.0,15.0
2386,422205160,5.0,260,14,266.0,16.0
2386,422205162,5.0,266,14,266.0,13.0
2386,422205163,5.0,262,14,266.0,17.0
2386,422206537,5.0,228,14,266.0,27.0
2387,204100019,5.0,225,14,267.0,28.0
2387,308500004,5.0,259,14,267.0,9.0
2387,308500009,5.0,261,14,267.0,10.0
2387,308500013,5.0,269,14,267.0,8.0
2387,308500015,5.0,265,14,267.0,11.0
2387,308500018,5.0,261,14,267.0,14.0
2387,422205160,5.0,260,14,267.0,16.0
2387,422205162,5.0,266,14,267.0,13.0
2387,422205163,5.0,262,14,267.0,17.0
2387,422206537,5.0,228,14,267.0,27.0
2388,204100019,5.0,225,16,165.0,28.0
2388,204100054,5.0,229,16,165.0,26.0
2388,308500004,5.0,259,16,165.0,9.0
2388,308500009,5.0,261,16,165.0,10.0
2388,308500013,5.0,269,16,165.0,8.0
2388,308500015,5.0,265,16,165.0,11.0
2388,308500018,5.0,261,16,165.0,14.0
2388,308500037,5.0,260,16,165.0,12.0
2388,422202253,5.0,262,16,165.0,15.0
2388,422205160,5.0,260,16,165.0,16.0
2388,422205162,5.0,266,16,165.0,13.0
2388,422205163,5.0,262,16,165.0,17.0
2388,422205164,5.0,240,16,165.0,18.0
2388,422206537,5.0,228,16,165.0,27.0
2388,422207283,5.0,58,16,165.0,96.0
2389,308500004,5.0,259,11,416.0,9.0
2389,308500009,5.0,261,11,416.0,10.0
2389,308500013,5.0,269,11,416.0,8.0
2389,308500015,5.0,265,11,416.0,11.0
2389,422205160,5.0,260,11,416.0,16.0
2389,422205162,5.0,266,11,416.0,13.0
2389,422205164,5.0,240,11,416.0,18.0
2390,204100019,5.0,225,14,268.0,28.0
2390,204100054,5.0,229,14,268.0,26.0
2390,308500004,5.0,259,14,268.0,9.0
2390,308500009,5.0,261,14,268.0,10.0
2390,308500018,5.0,261,14,268.0,14.0
2390,308500037,5.0,260,14,268.0,12.0
2390,422205160,5.0,260,14,268.0,16.0
2390,422205162,5.0,266,14,268.0,13.0
2390,422205163,5.0,262,14,268.0,17.0
2391,204100019,5.0,225,14,269.0,28.0
2391,204100054,5.0,229,14,269.0,26.0
2391,308500004,5.0,259,14,269.0,9.0
2391,308500013,5.0,269,14,269.0,8.0
2391,308500037,5.0,260,14,269.0,12.0
2391,422202253,5.0,262,14,269.0,15.0
2391,422205160,5.0,260,14,269.0,16.0
2391,422205162,5.0,266,14,269.0,13.0
2391,422205163,5.0,262,14,269.0,17.0
2391,422205164,5.0,240,14,269.0,18.0
2392,308500004,5.0,259,11,417.0,9.0
2392,308500009,5.0,261,11,417.0,10.0
2392,308500018,5.0,261,11,417.0,14.0
2392,308500037,5.0,260,11,417.0,12.0
2392,422202253,5.0,262,11,417.0,15.0
2392,422205164,5.0,240,11,417.0,18.0
2393,204100019,5.0,225,14,270.0,28.0
2393,204100054,5.0,229,14,270.0,26.0
2393,308500013,5.0,269,14,270.0,8.0
2393,308500015,5.0,265,14,270.0,11.0
2393,308500037,5.0,260,14,270.0,12.0
2393,422202253,5.0,262,14,270.0,15.0
2393,422205160,5.0,260,14,270.0,16.0
2393,422205162,5.0,266,14,270.0,13.0
2393,422205163,5.0,262,14,270.0,17.0
2393,422205164,5.0,240,14,270.0,18.0
2393,422206537,5.0,228,14,270.0,27.0
2394,204100019,5.0,225,15,201.0,28.0
2394,204100054,5.0,229,15,201.0,26.0
2394,308500004,5.0,259,15,201.0,9.0
2394,308500009,5.0,261,15,201.0,10.0
2394,308500015,5.0,265,15,201.0,11.0
2394,422205164,5.0,240,15,201.0,18.0
2395,204100019,5.0,225,14,271.0,28.0
2395,204100054,5.0,229,14,271.0,26.0
2395,308500009,5.0,261,14,271.0,10.0
2395,308500013,5.0,269,14,271.0,8.0
2395,308500015,5.0,265,14,271.0,11.0
2395,308500018,5.0,261,14,271.0,14.0
2395,308500037,5.0,260,14,271.0,12.0
2395,422202253,5.0,262,14,271.0,15.0
2395,422205160,5.0,260,14,271.0,16.0
2395,422205162,5.0,266,14,271.0,13.0
2395,422205163,5.0,262,14,271.0,17.0
2395,422205164,5.0,240,14,271.0,18.0
2395,422206537,5.0,228,14,271.0,27.0
2396,204100019,5.0,225,14,272.0,28.0
2396,204100054,5.0,229,14,272.0,26.0
2396,308500004,5.0,259,14,272.0,9.0
2396,308500009,5.0,261,14,272.0,10.0
2396,308500013,5.0,269,14,272.0,8.0
2396,308500015,5.0,265,14,272.0,11.0
2396,308500018,5.0,261,14,272.0,14.0
2396,308500037,5.0,260,14,272.0,12.0
2396,422202253,5.0,262,14,272.0,15.0
2396,422205160,5.0,260,14,272.0,16.0
2396,422205162,5.0,266,14,272.0,13.0
2396,422205163,5.0,262,14,272.0,17.0
2396,422205164,5.0,240,14,272.0,18.0
2396,422206537,5.0,228,14,272.0,27.0
2397,204100019,5.0,225,14,273.0,28.0
2397,204100054,5.0,229,14,273.0,26.0
2397,308500004,5.0,259,14,273.0,9.0
2397,308500009,5.0,261,14,273.0,10.0
2397,308500013,5.0,269,14,273.0,8.0
2397,308500018,5.0,261,14,273.0,14.0
2397,422202253,5.0,262,14,273.0,15.0
2397,422205160,5.0,260,14,273.0,16.0
2397,422205162,5.0,266,14,273.0,13.0
2397,422205163,5.0,262,14,273.0,17.0
2397,422205164,5.0,240,14,273.0,18.0
2397,422206537,5.0,228,14,273.0,27.0
2398,204100019,5.0,225,14,274.0,28.0
2398,204100054,5.0,229,14,274.0,26.0
2398,308500009,5.0,261,14,274.0,10.0
2398,308500013,5.0,269,14,274.0,8.0
2398,308500015,5.0,265,14,274.0,11.0
2398,308500037,5.0,260,14,274.0,12.0
2398,422202253,5.0,262,14,274.0,15.0
2398,422205160,5.0,260,14,274.0,16.0
2398,422205164,5.0,240,14,274.0,18.0
2398,422206537,5.0,228,14,274.0,27.0
2399,204100054,5.0,229,14,275.0,26.0
2399,308500013,5.0,269,14,275.0,8.0
2399,308500015,5.0,265,14,275.0,11.0
2399,308500018,5.0,261,14,275.0,14.0
2399,308500037,5.0,260,14,275.0,12.0
2399,422202253,5.0,262,14,275.0,15.0
2399,422205160,5.0,260,14,275.0,16.0
2399,422205162,5.0,266,14,275.0,13.0
2399,422205163,5.0,262,14,275.0,17.0
2399,422205164,5.0,240,14,275.0,18.0
2399,422206537,5.0,228,14,275.0,27.0
2400,204100019,4.0,225,14,276.0,28.0
2400,204100054,4.0,229,14,276.0,26.0
2400,308500004,5.0,259,14,276.0,9.0
2400,308500009,5.0,261,14,276.0,10.0
2400,308500015,5.0,265,14,276.0,11.0
2400,308500018,5.0,261,14,276.0,14.0
2400,308500037,5.0,260,14,276.0,12.0
2400,422202253,5.0,262,14,276.0,15.0
2400,422205160,5.0,260,14,276.0,16.0
2400,422205163,5.0,262,14,276.0,17.0
2400,422205164,5.0,240,14,276.0,18.0
2400,422206537,4.0,228,14,276.0,27.0
2401,204100019,5.0,225,14,277.0,28.0
2401,204100054,5.0,229,14,277.0,26.0
2401,308500004,3.0,259,14,277.0,9.0
2401,308500009,3.0,261,14,277.0,10.0
2401,308500013,3.0,269,14,277.0,8.0
2401,308500015,3.0,265,14,277.0,11.0
2401,308500018,3.0,261,14,277.0,14.0
2401,308500037,3.0,260,14,277.0,12.0
2401,422202253,3.0,262,14,277.0,15.0
2401,422205160,3.0,260,14,277.0,16.0
2401,422205163,3.0,262,14,277.0,17.0
2401,422205164,3.0,240,14,277.0,18.0
2401,422206537,5.0,228,14,277.0,27.0
2402,308500009,5.0,261,11,418.0,10.0
2402,308500013,5.0,269,11,418.0,8.0
2402,308500037,5.0,260,11,418.0,12.0
2402,422202253,5.0,262,11,418.0,15.0
2402,422205160,5.0,260,11,418.0,16.0
2402,422205163,5.0,262,11,418.0,17.0
2402,422205164,5.0,240,11,418.0,18.0
2403,308500004,5.0,259,14,278.0,9.0
2403,308500009,5.0,261,14,278.0,10.0
2403,308500013,5.0,269,14,278.0,8.0
2403,308500015,5.0,265,14,278.0,11.0
2403,308500018,5.0,261,14,278.0,14.0
2403,308500037,5.0,260,14,278.0,12.0
2403,422205160,5.0,260,14,278.0,16.0
2403,422205162,5.0,266,14,278.0,13.0
2403,422205163,5.0,262,14,278.0,17.0
2403,422206537,5.0,228,14,278.0,27.0
2404,204100054,5.0,229,15,202.0,26.0
2404,308500004,5.0,259,15,202.0,9.0
2404,308500009,5.0,261,15,202.0,10.0
2404,308500013,5.0,269,15,202.0,8.0
2404,308500018,5.0,261,15,202.0,14.0
2404,308500037,5.0,260,15,202.0,12.0
2404,422205160,5.0,260,15,202.0,16.0
2404,422205162,5.0,266,15,202.0,13.0
2404,422205164,5.0,240,15,202.0,18.0
2405,308500004,5.0,259,11,419.0,9.0
2405,308500009,5.0,261,11,419.0,10.0
2405,308500013,5.0,269,11,419.0,8.0
2405,308500015,5.0,265,11,419.0,11.0
2405,308500037,5.0,260,11,419.0,12.0
2405,422202253,5.0,262,11,419.0,15.0
2405,422205160,5.0,260,11,419.0,16.0
2405,422205162,5.0,266,11,419.0,13.0
2405,422205163,5.0,262,11,419.0,17.0
2405,422205164,5.0,240,11,419.0,18.0
2406,308500009,5.0,261,11,420.0,10.0
2406,308500015,5.0,265,11,420.0,11.0
2406,308500018,5.0,261,11,420.0,14.0
2406,308500037,5.0,260,11,420.0,12.0
2406,422202253,5.0,262,11,420.0,15.0
2406,422205160,5.0,260,11,420.0,16.0
2406,422205162,5.0,266,11,420.0,13.0
2406,422205164,5.0,240,11,420.0,18.0
2407,204100003,4.0,59,14,279.0,94.0
2407,237800005,5.0,19,14,279.0,271.0
2407,308500004,4.0,259,14,279.0,9.0
2407,308500015,4.0,265,14,279.0,11.0
2407,308500018,4.0,261,14,279.0,14.0
2407,308500037,4.0,260,14,279.0,12.0
2407,422202253,4.0,262,14,279.0,15.0
2407,422205160,4.0,260,14,279.0,16.0
2407,422205162,4.0,266,14,279.0,13.0
2407,422205163,4.0,262,14,279.0,17.0
2407,422207283,4.0,58,14,279.0,96.0
2408,308500004,5.0,259,11,421.0,9.0
2408,308500009,5.0,261,11,421.0,10.0
2408,308500013,5.0,269,11,421.0,8.0
2408,308500018,5.0,261,11,421.0,14.0
2408,308500037,5.0,260,11,421.0,12.0
2408,422202253,5.0,262,11,421.0,15.0
2408,422205160,5.0,260,11,421.0,16.0
2408,422205162,5.0,266,11,421.0,13.0
2408,422205163,5.0,262,11,421.0,17.0
2408,422205164,5.0,240,11,421.0,18.0
2409,308500004,5.0,259,11,422.0,9.0
2409,308500009,5.0,261,11,422.0,10.0
2409,308500013,5.0,269,11,422.0,8.0
2409,422202253,5.0,262,11,422.0,15.0
2409,422205160,5.0,260,11,422.0,16.0
2409,422205162,5.0,266,11,422.0,13.0
2409,422205163,5.0,262,11,422.0,17.0
2409,422205164,5.0,240,11,422.0,18.0
2410,308500004,5.0,259,12,352.0,9.0
2410,308500009,5.0,261,12,352.0,10.0
2410,308500013,5.0,269,12,352.0,8.0
2410,308500015,5.0,265,12,352.0,11.0
2410,308500018,5.0,261,12,352.0,14.0
2410,308500037,5.0,260,12,352.0,12.0
2410,422204795,1.0,175,12,352.0,90.0
2410,422205160,5.0,260,12,352.0,16.0
2410,422205162,5.0,266,12,352.0,13.0
2410,422205163,5.0,262,12,352.0,17.0
2411,308500009,5.0,261,11,423.0,10.0
2411,308500013,5.0,269,11,423.0,8.0
2411,308500015,5.0,265,11,423.0,11.0
2411,308500018,5.0,261,11,423.0,14.0
2411,308500037,5.0,260,11,423.0,12.0
2411,422202253,5.0,262,11,423.0,15.0
2411,422205160,5.0,260,11,423.0,16.0
2411,422205162,5.0,266,11,423.0,13.0
2411,422205163,5.0,262,11,423.0,17.0
2411,422205164,5.0,240,11,423.0,18.0
2412,308500004,5.0,259,11,424.0,9.0
2412,308500009,5.0,261,11,424.0,10.0
2412,308500013,5.0,269,11,424.0,8.0
2412,308500015,5.0,265,11,424.0,11.0
2412,308500018,5.0,261,11,424.0,14.0
2412,308500037,5.0,260,11,424.0,12.0
2412,422205160,5.0,260,11,424.0,16.0
2412,422205162,5.0,266,11,424.0,13.0
2412,422205163,5.0,262,11,424.0,17.0
2412,422205164,5.0,240,11,424.0,18.0
2413,100750038,3.0,77,12,353.0,148.0
2413,308500004,5.0,259,12,353.0,9.0
2413,308500009,5.0,261,12,353.0,10.0
2413,308500013,5.0,269,12,353.0,8.0
2413,308500015,5.0,265,12,353.0,11.0
2413,308500018,5.0,261,12,353.0,14.0
2413,308500037,5.0,260,12,353.0,12.0
2413,422202253,5.0,262,12,353.0,15.0
2413,422205162,5.0,266,12,353.0,13.0
2413,422205163,5.0,262,12,353.0,17.0
2413,422205164,5.0,240,12,353.0,18.0
2414,100230059,2.0,213,12,354.0,21.0
2414,308500004,4.0,259,12,354.0,9.0
2414,308500009,4.0,261,12,354.0,10.0
2414,308500013,4.0,269,12,354.0,8.0
2414,308500015,4.0,265,12,354.0,11.0
2414,308500018,4.0,261,12,354.0,14.0
2414,308500037,4.0,260,12,354.0,12.0
2414,422202253,4.0,262,12,354.0,15.0
2414,422205160,4.0,260,12,354.0,16.0
2414,422205162,4.0,266,12,354.0,13.0
2415,308500004,5.0,259,11,425.0,9.0
2415,308500009,5.0,261,11,425.0,10.0
2415,308500013,5.0,269,11,425.0,8.0
2415,308500037,5.0,260,11,425.0,12.0
2415,422205160,5.0,260,11,425.0,16.0
2415,422205163,5.0,262,11,425.0,17.0
2415,422205164,5.0,240,11,425.0,18.0
2416,308500004,5.0,259,11,426.0,9.0
2416,308500013,5.0,269,11,426.0,8.0
2416,308500015,5.0,265,11,426.0,11.0
2416,308500018,5.0,261,11,426.0,14.0
2416,308500037,5.0,260,11,426.0,12.0
2416,422202253,5.0,262,11,426.0,15.0
2416,422205160,5.0,260,11,426.0,16.0
2416,422205162,5.0,266,11,426.0,13.0
2416,422205163,5.0,262,11,426.0,17.0
2416,422205164,5.0,240,11,426.0,18.0
2417,308500004,3.0,259,12,355.0,9.0
2417,308500009,3.0,261,12,355.0,10.0
2417,308500013,3.0,269,12,355.0,8.0
2417,308500015,3.0,265,12,355.0,11.0
2417,308500018,3.0,261,12,355.0,14.0
2417,308500037,3.0,260,12,355.0,12.0
2417,422202253,3.0,262,12,355.0,15.0
2417,422205162,3.0,266,12,355.0,13.0
2417,422205163,3.0,262,12,355.0,17.0
2417,422205164,3.0,240,12,355.0,18.0
2417,422207413,3.0,145,12,355.0,38.0
2418,308500004,5.0,259,11,427.0,9.0
2418,308500009,5.0,261,11,427.0,10.0
2418,308500013,5.0,269,11,427.0,8.0
2418,308500015,5.0,265,11,427.0,11.0
2418,308500018,5.0,261,11,427.0,14.0
2418,308500037,5.0,260,11,427.0,12.0
2418,422202253,5.0,262,11,427.0,15.0
2418,422205160,5.0,260,11,427.0,16.0
2418,422205162,5.0,266,11,427.0,13.0
2418,422205163,5.0,262,11,427.0,17.0
2418,422205164,5.0,240,11,427.0,18.0
2419,308500009,5.0,261,11,428.0,10.0
2419,308500015,5.0,265,11,428.0,11.0
2419,308500018,5.0,261,11,428.0,14.0
2419,308500037,5.0,260,11,428.0,12.0
2419,422205160,5.0,260,11,428.0,16.0
2419,422205162,5.0,266,11,428.0,13.0
2419,422205163,5.0,262,11,428.0,17.0
2419,422205164,5.0,240,11,428.0,18.0
2420,308500004,5.0,259,11,429.0,9.0
2420,308500009,5.0,261,11,429.0,10.0
2420,308500013,5.0,269,11,429.0,8.0
2420,308500018,5.0,261,11,429.0,14.0
2420,308500037,5.0,260,11,429.0,12.0
2420,422202253,5.0,262,11,429.0,15.0
2420,422205160,5.0,260,11,429.0,16.0
2420,422205162,5.0,266,11,429.0,13.0
2420,422205163,5.0,262,11,429.0,17.0
2420,422205164,5.0,240,11,429.0,18.0
2421,308500004,5.0,259,11,430.0,9.0
2421,308500009,5.0,261,11,430.0,10.0
2421,308500013,5.0,269,11,430.0,8.0
2421,308500015,5.0,265,11,430.0,11.0
2421,308500037,5.0,260,11,430.0,12.0
2421,422202253,5.0,262,11,430.0,15.0
2421,422205160,5.0,260,11,430.0,16.0
2421,422205162,5.0,266,11,430.0,13.0
2421,422205163,5.0,262,11,430.0,17.0
2422,308500004,5.0,259,11,431.0,9.0
2422,308500009,5.0,261,11,431.0,10.0
2422,308500013,5.0,269,11,431.0,8.0
2422,308500018,5.0,261,11,431.0,14.0
2422,308500037,5.0,260,11,431.0,12.0
2422,422205162,5.0,266,11,431.0,13.0
2422,422205164,5.0,240,11,431.0,18.0
2423,308500004,5.0,259,11,432.0,9.0
2423,308500009,5.0,261,11,432.0,10.0
2423,308500018,5.0,261,11,432.0,14.0
2423,308500037,5.0,260,11,432.0,12.0
2423,422205160,5.0,260,11,432.0,16.0
2423,422205163,5.0,262,11,432.0,17.0
2423,422205164,5.0,240,11,432.0,18.0
2424,308500004,5.0,259,11,433.0,9.0
2424,308500009,5.0,261,11,433.0,10.0
2424,308500013,5.0,269,11,433.0,8.0
2424,308500015,5.0,265,11,433.0,11.0
2424,308500018,5.0,261,11,433.0,14.0
2424,308500037,5.0,260,11,433.0,12.0
2424,422202253,5.0,262,11,433.0,15.0
2424,422205160,5.0,260,11,433.0,16.0
2424,422205162,5.0,266,11,433.0,13.0
2424,422205163,5.0,262,11,433.0,17.0
2425,308500004,5.0,259,11,434.0,9.0
2425,308500009,5.0,261,11,434.0,10.0
2425,308500013,5.0,269,11,434.0,8.0
2425,308500015,5.0,265,11,434.0,11.0
2425,308500018,5.0,261,11,434.0,14.0
2425,308500037,5.0,260,11,434.0,12.0
2425,422202253,5.0,262,11,434.0,15.0
2425,422205162,5.0,266,11,434.0,13.0
2425,422205163,5.0,262,11,434.0,17.0
2425,422205164,5.0,240,11,434.0,18.0
2426,308500004,5.0,259,11,435.0,9.0
2426,308500009,5.0,261,11,435.0,10.0
2426,308500013,5.0,269,11,435.0,8.0
2426,308500015,5.0,265,11,435.0,11.0
2426,308500018,5.0,261,11,435.0,14.0
2426,308500037,5.0,260,11,435.0,12.0
2426,422202253,5.0,262,11,435.0,15.0
2426,422205162,5.0,266,11,435.0,13.0
2426,422205163,5.0,262,11,435.0,17.0
2426,422205164,5.0,240,11,435.0,18.0
2427,308500004,5.0,259,13,309.0,9.0
2427,308500009,5.0,261,13,309.0,10.0
2427,308500013,5.0,269,13,309.0,8.0
2427,308500015,5.0,265,13,309.0,11.0
2427,308500037,5.0,260,13,309.0,12.0
2427,318900019,2.0,91,13,309.0,83.0
2427,399200001,3.0,11,13,309.0,417.0
2427,422202253,5.0,262,13,309.0,15.0
2427,422205160,5.0,260,13,309.0,16.0
2427,422205162,5.0,266,13,309.0,13.0
2427,422205163,5.0,262,13,309.0,17.0
2427,422205164,5.0,240,13,309.0,18.0
2428,308500004,5.0,259,11,436.0,9.0
2428,308500009,5.0,261,11,436.0,10.0
2428,308500013,5.0,269,11,436.0,8.0
2428,308500018,5.0,261,11,436.0,14.0
2428,308500037,5.0,260,11,436.0,12.0
2428,422205160,5.0,260,11,436.0,16.0
2428,422205162,5.0,266,11,436.0,13.0
2428,422205164,5.0,240,11,436.0,18.0
2429,308500004,5.0,259,11,437.0,9.0
2429,308500009,5.0,261,11,437.0,10.0
2429,308500013,5.0,269,11,437.0,8.0
2429,308500015,5.0,265,11,437.0,11.0
2429,308500018,5.0,261,11,437.0,14.0
2429,308500037,5.0,260,11,437.0,12.0
2429,422202253,5.0,262,11,437.0,15.0
2429,422205162,5.0,266,11,437.0,13.0
2429,422205163,5.0,262,11,437.0,17.0
2429,422205164,5.0,240,11,437.0,18.0
2430,308500004,5.0,259,11,438.0,9.0
2430,308500009,5.0,261,11,438.0,10.0
2430,308500013,5.0,269,11,438.0,8.0
2430,308500018,5.0,261,11,438.0,14.0
2430,308500037,5.0,260,11,438.0,12.0
2430,422202253,5.0,262,11,438.0,15.0
2430,422205160,5.0,260,11,438.0,16.0
2430,422205163,5.0,262,11,438.0,17.0
2430,422205164,5.0,240,11,438.0,18.0
2431,308500004,5.0,259,12,356.0,9.0
2431,308500013,5.0,269,12,356.0,8.0
2431,308500015,5.0,265,12,356.0,11.0
2431,308500018,5.0,261,12,356.0,14.0
2431,308500037,5.0,260,12,356.0,12.0
2431,318900002,1.0,75,12,356.0,147.0
2431,422202253,5.0,262,12,356.0,15.0
2431,422205162,5.0,266,12,356.0,13.0
2431,422205163,5.0,262,12,356.0,17.0
2431,422205164,5.0,240,12,356.0,18.0
2432,308500004,5.0,259,11,439.0,9.0
2432,308500009,5.0,261,11,439.0,10.0
2432,308500015,5.0,265,11,439.0,11.0
